CONSULTA DE CENTROS Y SERVICIOS EDUCATIVOS;;;;;;;;;;;;
AREA TERRITORIAL;CODIGO CENTRO;TIPO DE CENTRO;CENTRO;DOMICILIO;MUNICIPIO;DISTRITO MUNICIPAL;COD. POSTAL;TELEFONO;FAX;TITULARIDAD
Madrid-Capital;28011623;CPR INF-PRI-SEC;LICEO CONSUL;Calle De Peironcely, 7 ;Madrid;Puente de Vallecas;28053;917858714;917858809;Privado Concertado;
Madrid-Capital;28015291;CPR INF-PRI-SEC;LICEO IBERICO;Calle De Antonio Vicent, 58 ;Madrid;Carabanchel;28019;915691725;915691725;Privado Concertado;
Madrid-Capital;28013188;CPR INF-PRI-SEC;LICEO MADARIAGA;Calle De Francisco Madariaga, 11 ;Madrid;Ciudad Lineal;28017;914061491;914061491;Privado Concertado;
Madrid-Capital;28011544;CPR INF-PRI-SEC;LICEO SOROLLA B;Calle De Nueva Zelanda, 21 ;Madrid;Moncloa-Aravaca;28035;913164327;913736434;Privado Concertado;
Madrid-Capital;28017649;CPR INF-PRI-SEC;LICEO VERSALLES;Calle Del Puerto De Somosierra, 9 ;Madrid;Villa de Vallecas;28031;913325654;913323151;Privado Concertado;
Madrid-Capital;28005738;CPR INF-PRI-SEC;LOPEZ VICUÑA;Calle De Hinojal, 7 ;Madrid;San Blas-Canillejas;28037;913202969;913930032;Privado Concertado;
Madrid-Capital;28022104;CPR INF-PRI-SEC;LOS OLMOS;Calle De Los Astros, 13 ;Madrid;Retiro;28007;914009866;914009867;Privado Concertado;
Madrid-Capital;28012032;CPR INF-PRI-SEC;LOS ROBLES;Avenida De La Osa Mayor, 239 ;Madrid;Moncloa-Aravaca;28023;913070330;913572819;Privado Concertado;
Madrid-Capital;28067392;CPR INF-PRI-SEC;LOS TILOS;Calle De El Bosco, S/n ;Madrid;Puente de Vallecas;28038;913451116;913598243;Privado Concertado;
Madrid-Capital;28020235;CPR INF-PRI-SEC;LOURDES;Calle De San Roberto, 8 ;Madrid;Latina;28011;915180358;915184820;Privado Concertado;
Madrid-Capital;28012585;CPR INF-PRI-SEC;LUZ CASANOVA;Calle De La Alondra, 18 ;Madrid;Carabanchel;28025;915254929;915254929;Privado Concertado;
Madrid-Capital;28012603;CPR INF-PRI-SEC;LUZ CASANOVA;Calle De Madridejos, 34 ;Madrid;Usera;28026;914753146;914753146;Privado Concertado;
Madrid-Capital;28007152;CPR INF-PRI-SEC;LUZ CASANOVA EMBAJADORES;Calle De Aldea Del Fresno, 1 ;Madrid;Arganzuela;28045;914739150;914739150;Privado Concertado;
Madrid-Capital;28007826;CPR INF-PRI-SEC;MADRE DE DIOS;Calle De Ángel Muñoz, 5 ;Madrid;Ciudad Lineal;28043;914158169;914139247;Privado Concertado;
Madrid-Capital;28007103;CPR INF-PRI-SEC;MADRES CONCEPCIONISTAS;Calle De La Princesa, 19 ;Madrid;Moncloa-Aravaca;28008;915424901;915598313;Privado Concertado;
Madrid-Capital;28012779;CPR INF-PRI-SEC;MADRES MERCEDARIAS DE D. JUAN DE ALARCON;Calle De Valverde, 15 ;Madrid;Centro;28004;915224615;915327756;Privado Concertado;
Madrid-Capital;28020429;CPR INF-PRI-SEC;MARIA AUXILIADORA;Calle De Villaamil, 18 ;Madrid;Tetuán;28039;913110750;913110462;Privado Concertado;
Madrid-Capital;28007917;CPR INF-PRI-SEC;MARIA INMACULADA;Paseo Del General Martínez Campos, 18 ;Madrid;Chamberí;28010;914466119;914466870;Privado Concertado;
Madrid-Capital;28007942;CPR INF-PRI-SEC;MARIA REINA;Calle De Gil Y Polo, 7 ;Madrid;Ciudad Lineal;28017;914075372;914075372;Privado Concertado;
Madrid-Capital;28012688;CPR INF-PRI-SEC;MARIA REINA;Calle De Aranzueque, 4 ;Madrid;Moncloa-Aravaca;28023;913070294;91 3570834;Privado Concertado;
Madrid-Capital;28007954;CPR INF-PRI-SEC;MARIA REINA;Avenida De Orcasur, 42 ;Madrid;Usera;28041;913170237;913177644;Privado Concertado;
Madrid-Capital;28019762;CPR INF-PRI-SEC;MARIA VIRGEN;Calle Del Padre Damián, 20 ;Madrid;Chamartín;28036;913440163;913440907;Privado Concertado;
Madrid-Capital;28005842;CPR INF-PRI-SEC;MATER AMABILIS;Calle De La Gavia Seca, 15 ;Madrid;Villa de Vallecas;28031;913324935;913323434;Privado Concertado;
